...1,census_tract_number,total_population,california_county,children_10_percent,pop_11_64_years_percent,elderly_65_percent,hispanic_percent,white_percent,african_american_percent,native_american_percent,asian_american_percent,other_percent,zip,nearby_city,ces_3_0_score,sb_535_disadvantaged_community,ozone,pm2_5,diesel_pm,drinking_water,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,low_birth_weight,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score
6589,6081602900,3846,San Mateo,9.5,80.3,10.2,18.1,54.9,3,0.4,18.3,5.3,94044,Pacifica,10.08,No,0.03,8.69794377,20.273,525.17,0,82.85144774,488.99,0,5,0,0,1,24.29,2.99,44.88,3.38,7.1,2.4,2.6,16,11.6,16.4,32.48,3.37
5242,6111001201,4235,Ventura,12.8,68.3,18.9,34.6,57.6,1.8,0.5,3.1,2.4,93060,Santa Paula,17.46,No,0.044,9.53630303,7.223,575.33,5972.09,64.2265252,501.48,0,0,0.5,1,1,37.98,4.68,29.1,6.57,6.84,11.8,1.6,29,2.5,11.6,35.99,3.73
1979,6013306002,2985,Contra Costa,12.1,73.9,14,33,49.8,9.1,0.3,3.8,4,94509,Antioch,39.04,No,0.042,7.85958451,18.155,163.29,18.51,223.3837483,370.58,24.7,84.75,5.91,8,0,46.25,5.7,158.09,5.17,12.81,12.4,2.9,35.6,12.8,18.1,66.07,6.85
3698,6055200804,5566,Napa,18.2,76.6,5.2,69.9,27.2,0.4,0.4,0.6,1.5,94558,Napa,26.04,No,0.035,7.85958451,15.98,594.02,0.37,881.4595997,656.12,0,19,0,3,0,34.35,4.23,43.97,4.98,7.29,42.3,16.1,43.7,9.2,25.5,59.35,6.16
1779,6065048902,5957,Riverside,17,76.3,6.7,66.4,14.1,13.5,0.2,3.7,2.1,92551,Moreno Valley,40.74,Yes,0.065,12.89,13.034,747.77,0,516.2342795,428.43,0.25,2,0.1,0,0,41.39,5.1,63.84,8.24,11.47,24.6,4.8,69.4,17.3,19,77.06,7.99
1953,6037602106,5702,Los Angeles,13.7,78.4,7.9,55,11.2,20.2,0.3,10.6,2.8,90250,Hawthorne,39.25,No,0.044,12.05,30.76,402.69,0,5103.603705,850.35,6.9,6.6,0,0,0.5,44.49,5.48,78.54,6.39,10.73,18.4,17.7,38.6,10,12.6,69.08,7.16
3873,6053014201,5133,Monterey,13.8,72.8,13.4,32.4,31.7,6.1,0.4,21,8.5,93933,Marina,24.88,No,0.035,5.34450672,5.407,542.29,19.73,0.601195344,731.51,19,13.5,0.1,0,1,34.71,4.27,57.15,3.48,8.56,18,9.3,44.2,10.3,31.3,56.12,5.82
2547,6083000804,7189,Santa Barbara,13.6,78.4,8,71.3,23.1,2.1,0.7,1.4,1.3,93103,Santa Barbara,34.22,No,0.04,5.34450672,13.562,484.39,2.65,0.018602042,891.95,30.2,224.5,0.225,4,17.95,48.8,6.01,45.53,6.08,3.9,33.6,16.3,54.5,8.7,17.3,54.9,5.69
1564,6029003206,12112,Kern,19.8,75.3,4.9,53.2,24.1,6.2,0.2,14,2.3,93313,Bakersfield,42.83,Yes,0.065,19.18,11.086,1074.86,4240.37,157.9297029,360.77,11,0,0.1,0,5,57.28,7.06,50.43,4.67,11.58,27.6,7.8,34.4,9.3,17.8,58.53,6.07
5930,6075015400,5621,San Francisco,8.9,77.1,14,6.5,64.5,2.7,0.1,22.5,3.7,94118,San Francisco,13.95,No,0.03,8.69794377,67.68,171.2,0,224.3572609,605.29,0.5,17.5,0.51,0,0,32.1,3.95,32.89,5.36,5.01,4.5,3.2,18.8,8.1,20.3,34.02,3.53
5487,6111007614,7476,Ventura,12.8,79.5,7.7,32.3,56.4,1.5,0.2,6.9,2.7,93021,Moorpark,16.2,No,0.053,9.53630303,1.599,428.97,36.47,29.95747733,812.43,0,0,0.325,15,1.2,42.45,5.23,31.87,4.18,7.62,10.2,8.3,11.8,4.4,10.3,29.88,3.1
7193,6073019804,4447,San Diego,11.2,74.9,13.9,12.9,78.5,0.9,0.1,4.6,3,92010,Carlsbad,6.24,No,0.042,9.53630303,7.512,276.64,128.81,59.80252713,608.99,0.1,1,0,2,1,29.71,3.66,25.26,3.08,5.39,6.1,0,14.6,8.4,9.4,16.45,1.71
6741,6081605200,3626,San Mateo,17.4,69.1,13.5,8.6,72.8,0.4,0.1,14.4,3.8,94010,Burlingame,9.27,No,0.03,8.69794377,18.22,557.16,0,129.2421156,552.26,0,8.3,0.03,9,0,30.04,3.7,27.39,5.78,4.88,1.5,1.6,12,3,16.2,24.16,2.51
1532,6019007202,5109,Fresno,17.2,70.4,12.4,55.5,39.7,0.5,0.5,2,2,93631,Kingsburg,43.18,Yes,0.065,16.24,9.504,714.58,640.91,461.1186675,468.39,0,2.3,0,0,2.7,49.64,6.11,64.16,5.98,8.96,20.7,5.1,39,18,24.5,68.1,7.06
3544,6065045213,5216,Riverside,13.1,74.8,12.1,61.5,32,1.8,0.1,3.1,1.4,92201,Indio,27.04,No,0.062,7.85958451,13.412,495.42,116.84,0.217404671,539.46,0.25,0,0,7,0,35.31,4.35,54.85,4.86,9.41,21.1,5.3,40.2,18,17,59.94,6.22
6805,6081608002,3517,San Mateo,12.6,70.8,16.6,5,50.5,1.8,0,39.5,3.2,94404,San Mateo,8.79,No,0.033,8.69794377,14.614,92.92,0,210.5817871,238.75,0,10,0,10,0.5,23.61,2.91,22.07,7.02,5.49,1.8,3.2,2.7,8.1,12.7,29.16,3.02
7364,6085511400,3639,Santa Clara,11.9,71.6,16.5,4.7,73.5,0.7,0,17.4,3.7,94301,Palo Alto,4.73,No,0.033,9.53630303,20.04,267.71,0,191.5484463,535.9,26.55,76.65,0.21,2,0,38.41,4.73,15.37,3.14,4.32,0.7,2.9,8.6,5.2,11.6,9.63,1
3453,6071010016,5584,San Bernardino,18.2,75.4,6.4,58,31.8,6,0.6,2.1,1.5,92345,Hesperia,27.63,No,0.065,7.44040487,11.191,693.31,0,206.6014689,760.8,0,0,0,0,0,30,3.69,69.09,5.91,12.69,21.4,2.6,56.2,18.9,19.3,72.12,7.48
444,6037127605,3549,Los Angeles,15.7,80.7,3.6,72.7,14.2,5.9,0.1,5.9,1.3,91406,Van Nuys,56.39,Yes,0.057,10.79,29.829,618.05,141.14,650.5184353,1554.01,15.4,0,0,8,0,58.72,7.23,74.19,5.57,10.44,25.9,19.7,62.3,8.9,28.7,75.17,7.8
4320,6001422900,4336,Alameda,2.8,93.3,3.9,11.2,37.1,8.6,0.2,37.1,5.8,94704,Berkeley,22.38,No,0.03,8.69794377,33.201,70.6,0,530.790073,730.08,2.25,24.75,0.6,0,0,34.82,4.29,18.77,10.58,4.62,4.1,13.2,63.1,8.3,38.1,50.32,5.22
3432,6073021100,7589,San Diego,12.4,74.3,13.3,35.3,54.5,2.3,4.1,1.1,2.7,91906,Campo,27.75,No,0.051,9.49806853,0.487,956.7,2.08,84.4064808,159.81,28,17,0,6,19,47.14,5.81,40.32,3.85,6.63,24.6,3.7,45.5,16.1,17,46.08,4.78
4492,6077004704,4894,San Joaquin,12.2,71.4,16.4,31.4,63.3,0.6,0.4,2.5,1.8,95240,Lodi,21.25,No,0.05,11.11,1.614,1046.88,438.36,127.9771615,236.2,0,12,0,12,9.1,48.36,5.96,28.12,3.01,6.29,18.6,4.6,39.7,13.3,11.3,34.4,3.57
4984,6085509404,6076,Santa Clara,13,78.5,8.5,31.6,32.6,1.6,0.1,31,3.1,94040,Mountain View,18.74,No,0.035,9.53630303,23.86,382.59,0,208.6546795,605.03,35.9,18.3,0,4,0,37.82,4.66,15.42,7.21,4.58,11.9,11.8,29.7,4.8,17.5,38.79,4.02
328,6037239201,3562,Los Angeles,19.6,75.8,4.6,81.5,0.7,16.8,0.1,0.2,0.8,90003,Los Angeles,58.55,Yes,0.046,12.47,26.33,664.07,0,4418.935442,4092.07,8.45,6.05,0.035,0,2.5,56.22,6.92,95.56,4.45,13.17,60.2,26.3,73.4,10.5,53.3,81.53,8.45
393,6037120300,5531,Los Angeles,11.6,79.2,9.2,61.1,16.2,1.6,0.2,19.5,1.4,91402,Panorama City,57.46,Yes,0.055,11.21,18.09,618.05,0,814.0044249,1406.18,8.9,1,7.12,4,3.75,57.25,7.05,95.82,8.54,10.64,30.6,15.5,42.7,9,23.7,78.57,8.15
58,6019001303,2888,Fresno,20.9,74.6,4.5,64.4,3.9,4.3,1.2,25.7,0.6,93702,Fresno,69.96,Yes,0.065,15.4,24.31,681.2,0,15053.03477,347.82,4.65,17,0.625,0,1,58.94,7.26,98.82,7.93,14.14,63.9,23.5,92.1,13,31.2,92.93,9.64
3067,6001407600,6027,Alameda,15.6,76,8.4,34.8,11.4,35.3,0.6,13.9,4,94601,Oakland,30.39,No,0.03,8.69794377,38.37,70.6,0,353.9183303,345.52,7.15,18.95,0,10,1.75,35.2,4.34,97.97,6.01,7.83,28,11,47.2,8.3,21.7,67.58,7.01
4473,6073008505,5605,San Diego,9.3,75.9,14.8,23.2,56.9,1.9,0.4,14.3,3.3,92117,San Diego,21.36,No,0.044,9.53630303,18.572,228.07,0.58,121.2794215,1619.28,1.5,0,0.1,10,10,45.31,5.58,41.12,4.35,5.84,9.3,5.4,30.5,12.6,7.9,36.91,3.83
1470,6001432501,4839,Alameda,13.3,74.4,12.3,36.4,19.9,5.7,0.3,35,2.6,94577,San Leandro,43.73,Yes,0.03,8.69794377,37.56,70.6,0,622.9494196,1756.86,37.45,54.05,0.13,11,4.75,52.65,6.49,75.08,4.99,9.79,25.6,19.1,32.3,7.9,21.7,65.03,6.74
4126,6037571900,5509,Los Angeles,11.3,76.8,11.9,18.7,48.3,16.4,0.5,12,4.1,90807,Long Beach,23.49,No,0.042,11.21,20.48,279.54,0,6926.346443,764.51,7,24.15,0.1,12,2,52.59,6.48,49.43,5.37,6.99,3.7,4.1,15.8,5.3,10.4,34.96,3.63
1503,6071002804,5417,San Bernardino,24.8,72.5,2.7,85.5,4.2,8.3,0.1,1,0.8,92335,Fontana,43.4,Yes,0.065,12.89,13.91,516.07,0,3500.624106,419.91,1.25,0,0.01,0,0.5,40.07,4.94,74.3,4.78,13.02,61.4,27.7,85.2,17.8,37.8,84.79,8.79
5052,6029003803,4769,Kern,15.4,77.7,6.9,20,70.8,1.3,0.6,4.5,2.7,93314,Bakersfield,18.33,No,0.062,18.76,7.918,899.97,10583.34,616.2191403,369.76,0,0,0.41,0,0,50.47,6.22,24.36,4.42,8.37,6.9,1.6,12.4,9.2,8.2,28.43,2.95
5980,6081603802,5056,San Mateo,11.2,71.1,17.7,17,53.4,1.8,0.1,23.4,4.3,94066,San Bruno,13.68,No,0.03,8.69794377,22.805,160.37,0,89.48802469,940.59,0,14,0.2,0,0,27.61,3.4,56.03,4.51,6.95,5.4,8.9,15.3,6.6,15.2,38.79,4.02
649,6025012200,7804,Imperial,15.3,74.7,10,98.1,1.1,0.1,0,0.5,0.1,92231,Calexico,53.14,Yes,0.053,13.31,7.239,287,112.56,448.0826371,2177.84,1.2,0,0,21,6,54.69,6.74,51.9,4.85,13.19,53.9,37.2,64.7,21.3,17.4,76.07,7.89
7262,6073007702,3849,San Diego,3.7,89.3,7,10.3,81,1.1,0.3,3.9,3.4,92109,San Diego,5.73,No,0.042,10.37,8.137,228.07,0,145.2992631,604.88,0,0,0,3,0,21.96,2.7,22.26,2.66,5.39,3.5,0.4,28.9,5.6,24.3,20.42,2.12
6380,6017031302,4701,El Dorado,10.9,71.3,17.8,12.5,82.6,0.1,1.3,0.9,2.6,95726,Pollock Pines,11.53,No,0.055,5.64670297,0.694,145.87,0.46,0.355121317,257.19,0,7,0,2,1.25,20.24,2.49,34.68,4.82,6.87,13.5,0,39.6,10.6,28.5,44.61,4.63
2517,6071012101,5565,San Bernardino,11.7,69.7,18.6,21.8,61,9.3,0.6,4,3.3,92307,Apple Valley,34.51,No,0.065,7.02122524,6.894,554.88,0,294.3134897,568.41,6,6.5,0.15,3,10,43.39,5.34,98.56,6.27,14.81,9.8,2.2,36.9,5.1,17.5,62.27,6.46
3469,6023010800,4785,Humboldt,13.2,73.6,13.2,13.8,75.9,0.9,4.7,0.9,3.8,95551,Loleta,27.55,No,0.026,5.34450672,1.246,509.55,0.09,6.120077103,265.37,0,56,5,6,27.1,32.88,4.05,100.41,4.62,11.99,11.5,3.2,40.2,14.6,23.8,65.6,6.8
6018,6059063007,6958,Orange,8.7,71.2,20.1,7.4,79.6,0.5,0.2,9.7,2.5,92660,Newport Beach,13.46,No,0.046,9.95548266,13.059,406.93,0,8777.755823,823.84,0,9,0.05,16,3,46.62,5.74,17.93,6.36,3.68,2.3,1.2,10,5,15.9,22.61,2.34
7120,6013355302,3484,Contra Costa,10.8,71.9,17.3,6.3,69.2,1.1,0.1,18.7,4.5,94598,Walnut Creek,6.77,No,0.038,7.85958451,5.744,160.4,0,702.1545296,474.19,1.3,0,0.01,1,0,17.23,2.12,31.07,5.26,7,2.1,9.1,5.1,7.8,4.9,30.77,3.19
1881,6019003804,5531,Fresno,16,77.7,6.3,47.3,23.6,9.3,0.4,16.4,2.9,93722,Fresno,39.89,Yes,0.062,15.4,32.251,681.2,0.12,2564.07966,142.69,0.1,0,0,0,0,43.31,5.33,93.23,6.08,11.4,21.4,8.6,44.8,14.2,14.4,72.1,7.48
3872,6071000109,6752,San Bernardino,12,80.8,7.2,32.9,53,2.1,0.2,9.3,2.5,91709,Chino Hills,24.9,No,0.057,12.89,14.686,827.03,0,6737.07403,375.98,0,5,0,4,0,45.14,5.56,27.71,5.05,8.57,10.1,3.5,20.2,22.3,11.9,43.18,4.48
3680,6037137104,2717,Los Angeles,10,69.3,20.7,9.1,77.1,2.8,0.1,5.3,5.6,91367,Woodland Hills,26.17,No,0.057,10.37,30.48,618.05,37.21,427.5793194,2330.15,4.5,23.5,0.295,2,0,62.09,7.65,40.24,3.97,8.27,2.9,1.4,17.4,8.3,16.9,33,3.42
1251,6077003403,4586,San Joaquin,15.9,76.7,7.4,30.2,12.2,12.5,0.4,41.1,3.6,95210,Stockton,45.76,Yes,0.048,12.75,11.103,690.8,108.2,491.9721967,406.27,0,3,0,4,0,43.46,5.35,90.28,6.14,13.52,22,13.4,50.6,18.7,27.1,82.42,8.55
6045,6095250104,2280,Solano,9.8,69.1,21.1,13.1,30.7,14.3,0.3,37.8,3.7,94591,Vallejo,13.27,No,0.035,7.85958451,19.92,166.14,0,1549.480586,218.6,0,5,0,1,0,20.08,2.47,93.65,5.38,9.72,9.5,2.8,19.3,7.3,12.9,51.73,5.37
4005,6067007903,4576,Sacramento,10,68,22,11.2,76,4.2,0.5,4.5,3.6,95608,Carmichael,24.11,No,0.051,9.53630303,10.979,660.51,0,58.32556222,904.68,6,18,0,6,0,40.42,4.98,97.51,3.9,7.51,5.9,1.5,30.7,16.5,14.4,46.7,4.84
1900,6059088501,6785,Orange,16.2,75.8,8,53.2,16.1,0.7,0.2,27.8,1.8,92843,Garden Grove,39.67,Yes,0.046,11.21,14.767,380.91,0,35596.01137,1860.53,4.3,10.5,0.075,0,3.5,49.83,6.14,46.18,4.44,11.55,28.5,15,48,10,19.4,62.32,6.46
6455,6059032035,2373,Orange,7.3,71.9,20.8,8.9,80.4,1.1,0.1,6,3.4,92692,Mission Viejo,11.05,No,0.05,8.69794377,6.325,204.13,0,2897.009013,351.04,9,2,0,4,0,28.89,3.56,24.23,4.88,7.53,4.9,4.8,11.2,5.3,16.2,29.93,3.1
2345,6095251500,3555,Solano,16.4,76.1,7.5,40.1,24,21.9,0.5,8.5,5,94590,Vallejo,35.86,No,0.035,7.85958451,12.09,166.14,0,1598.428826,437.98,0.9,59.25,0.4,3,0.25,31.56,3.89,193.5,7.14,15.18,21.8,12.1,68.1,19.1,30.9,88.95,9.22
1671,6001401000,5678,Alameda,11.2,80.8,8,14.2,22.3,50.2,0.4,7.6,5.4,94608,Emeryville,41.81,Yes,0.03,8.69794377,52.178,70.6,0,392.0093823,1720.02,17.35,119.3,0.735,10,0.2,49.78,6.13,129.47,7.26,7.02,13.6,3.3,42.1,9.2,32.4,65.76,6.82
7397,6017031800,6798,El Dorado,20.9,73.3,5.8,10,65,2.5,0.3,17.7,4.5,95762,El Dorado Hills,4.34,No,0.055,8.69794377,4.622,145.87,0,16.11934771,705.8,0,0,0,0,0,18.57,2.29,21.93,3.05,6.57,3.3,6.9,17.3,5.6,4.6,18.29,1.9
1449,6077005305,6495,San Joaquin,15.1,74.1,10.8,42.7,37.3,6.4,0.3,9.5,3.8,95376,Tracy,43.89,Yes,0.053,10.37,16.935,415.21,5.75,325.3182439,975.92,9,18.15,0,8,1,52.46,6.46,113.01,3.91,11.57,22.9,9.6,33.3,15.2,18.5,65.51,6.79
38,6037206032,5275,Los Angeles,15.4,71.6,13,80.3,2,1.2,0.2,15.5,0.7,90033,Los Angeles,71.56,Yes,0.046,12.89,62.68,664.07,0,7806.44435,2658.05,78.5,15.55,1.105,7,6.5,75.09,9.25,95.89,4.17,10.33,42.7,32.8,69.2,8.2,37.2,74.61,7.74
7324,6059032031,3654,Orange,11.9,78.3,9.8,16.8,69.6,1,0.3,8.3,4,92691,Mission Viejo,5.22,No,0.05,8.69794377,7.557,204.13,0,3364.17288,344.38,0,0,0,8,0,26.3,3.24,23.51,2.5,6.25,3.3,1.5,15.1,6.2,11.9,15.54,1.61
4004,6111007700,5988,Ventura,14.8,74.7,10.5,34.6,50.4,1.3,0.3,10,3.4,93065,Simi Valley,24.12,No,0.053,9.53630303,6.28,177.08,1.43,36.70902955,795.64,0,20,0.4,18,9.75,46.83,5.77,38.42,3.98,10.21,12.8,3,18.8,6.7,17.4,40.33,4.18
1123,6071002206,6656,San Bernardino,14.1,80.6,5.3,55.3,26.3,7.9,0.3,7.6,2.6,91761,Ontario,47.07,Yes,0.062,13.73,45.463,840.14,0,6224.170229,1863.41,0,20,0.185,5,1,67.02,8.26,51.6,5.48,14.93,16.1,3.7,20.9,11.3,7,54.98,5.7
1672,6037535803,4458,Los Angeles,17.3,76.9,5.8,96.3,2.2,0.4,0.2,0.4,0.7,90280,South Gate,41.81,Yes,0.044,12.05,21.654,534.61,0,6522.998712,757.23,4.3,5,0,0,0,41.49,5.11,46.23,5.49,11.83,53.1,36.2,66.1,11.7,37.8,78.89,8.18
4718,6073003211,3165,San Diego,12.4,74.2,13.4,52,15.8,6,0.3,23.3,2.7,92139,San Diego,20.11,No,0.04,11.21,20.06,228.07,0,358.780619,206.61,2,1,0,0,1,26.04,3.21,65.64,5.76,9.36,20.4,6.9,27.3,7.9,20.6,60.47,6.27
4668,6037186201,3068,Los Angeles,10.2,76.3,13.5,42.3,15.5,2.2,0.6,37.4,2,90041,Los Angeles,20.37,No,0.05,12.05,21.83,225.83,0,2672.141197,893.09,0,0,0.05,0,1,38.8,4.78,30.1,3.65,4.34,17.8,22.9,48.2,5,36.4,41.09,4.26
5348,6061021045,2962,Placer,14.5,77.5,8,21.9,68.3,1.1,0.6,4.2,3.8,95678,Roseville,16.94,No,0.053,7.85958451,17.801,83.29,0,43.46080131,491.71,3,19.5,0.05,2,3.5,33.9,4.18,47.46,2.9,8.94,5.1,1.5,29.1,13.6,14.6,39.11,4.06
4904,6001423000,4396,Alameda,7.7,80.4,11.9,10.2,60.4,7.5,0.3,16.1,5.6,94703,Berkeley,19.13,No,0.03,8.69794377,35.725,70.6,0,552.0477229,646.43,1.5,20,0.275,10,0,38.44,4.73,72.52,6.37,4.63,4.7,2.2,17.7,3.3,16.6,38.95,4.04
4760,6095251702,2578,Solano,16,77.9,6.1,16.2,17.8,27.7,0.2,31.1,6.9,94590,Vallejo,19.87,No,0.035,7.85958451,12.09,166.14,0,1513.000728,689.23,0,2.5,0,3,0,22.26,2.74,165.42,10.51,12.78,8.3,4,39.2,10.4,14.5,69.89,7.25
4457,6037701502,3841,Los Angeles,5.3,73.5,21.2,10,72.6,3.5,0.2,10.1,3.6,90404,Santa Monica,21.47,No,0.046,12.05,20.45,307.71,0,1198.874133,1123.39,2.45,9.1,0.275,5,0,47.98,5.91,58.86,2.74,6.2,8.6,2.7,19.8,7.5,22.4,35.03,3.63
6613,6095252311,4557,Solano,12.2,78.9,8.9,14.7,42.6,15.4,0.1,20.8,6.4,94534,Fairfield,9.96,No,0.04,7.85958451,12.095,292.76,0,606.0266472,1514.32,0,0,0,0,0,23.56,2.9,53.46,4.47,9.16,3.7,1.4,6.8,5.4,10.9,33.1,3.43
2753,6047000602,3550,Merced,15.1,72.1,12.8,48,41.4,3.4,0.4,4,2.8,95301,Atwater,32.73,No,0.057,12.89,21.64,488.45,239.83,30.33426721,265.8,0,1.5,0,0,0,38.53,4.75,67.83,3.93,11.95,21.4,8.5,67.6,21.9,16.5,66.5,6.9
917,6037236202,6192,Los Angeles,17.9,75.6,6.5,47.4,1.1,48.4,0.2,0.4,2.4,90008,Los Angeles,49.4,Yes,0.046,12.05,24.45,664.07,0,2152.838754,1178.51,4.5,6,0,0,0.5,47.65,5.87,91.32,9.59,7.04,34.5,16.6,69.9,14.6,39.3,81.15,8.42
3560,6037408624,3227,Los Angeles,8.8,74.2,17,26.5,13.7,1.4,0.1,57.3,1.1,91745,Hacienda Heights,26.92,No,0.048,12.05,10.773,746.4,0.13,9200.839576,1439.44,6.25,7.1,0.1,1,0,53.24,6.56,46.47,3.75,9.87,6.9,19.3,20.1,3.6,9.2,39.58,4.1
3017,6071008704,7789,San Bernardino,12.9,72.8,14.3,28.1,65.1,1.6,0.4,2.7,1.9,92399,Yucaipa,30.74,No,0.068,9.95548266,14.339,884.75,0.12,293.1553027,1272.81,1.6,0,0,0,0,41.8,5.15,41.86,5.91,11.15,13,4.1,33.3,7.8,23.3,57.59,5.97
2597,6071002306,4169,San Bernardino,14.5,79.5,6,66.8,11.4,15.1,0.5,4.4,1.8,92376,Rialto,33.79,No,0.065,12.89,18.421,657.32,0,2229.130006,344.01,0.25,14.5,0.2,0,5.5,52.01,6.41,40.88,3.59,8.72,25.1,5.1,37.9,10.8,26.5,50.85,5.27
1856,6037310800,4909,Los Angeles,10.1,75.9,14,30.1,54,2,0.3,10.3,3.3,91506,Burbank,40.05,Yes,0.055,12.05,28.51,710.19,0,1685.913583,1315.29,48.9,45.35,0.97,8,6,73.19,9.02,39.64,4.84,6.02,15.4,5.9,21.4,8.9,22.5,42.84,4.44
2446,6047001004,3968,Merced,13.5,68.3,18.2,35.5,42.4,10.9,0.5,7.7,2.9,95348,Merced,34.96,No,0.057,12.89,24.02,406.7,0,11.18222401,481.16,0,3,0,2,0,35.02,4.31,86.34,6.85,12.38,18.7,8.3,59.9,10.9,25.2,78.15,8.1
4496,6007002400,5157,Butte,7,71.3,21.7,7.2,83.9,0.6,2.9,1.2,4.2,95916,Berry Creek,21.23,No,0.053,7.44040487,0.416,473.9,3.73,0.007597561,124.36,4,0.3,0,6,10,30.94,3.81,62.46,3.19,11.25,13.9,0,48.7,16.9,17,53.71,5.57
1247,6019006700,6304,Fresno,16.6,69.3,14.1,60.1,33.9,0.1,0.3,4,1.6,93654,Reedley,45.77,Yes,0.065,16.24,8.72,484.4,1327.81,800.0093945,211.7,11.25,48,0.01,2,5,58.47,7.2,63.19,5.62,9.31,18.2,9.3,36.5,13.3,11.6,61.28,6.36
336,6019002701,4673,Fresno,19.3,74.3,6.4,80.4,9.5,2.3,0.5,6.4,0.9,93702,Fresno,58.33,Yes,0.065,15.4,36.6,681.2,0,2850.405095,503.14,0.4,9,0.1,0,0,51.21,6.31,119.79,5.83,17.15,49,14.8,70.6,23.8,28,89.16,9.25
5236,6073000400,3669,San Diego,3.6,86.9,9.5,15.6,66.6,4.1,0.4,9.9,3.4,92103,San Diego,17.49,No,0.04,10.37,24.714,228.07,0,194.3374227,1576.93,0,17,0.21,7,0.5,42.79,5.27,40.43,4.59,6.42,3.1,6.2,22.4,4,16.1,32,3.32
2163,6067005601,4822,Sacramento,10.5,67.3,22.2,17,62,8.8,1,6.7,4.5,95825,Sacramento,37.2,No,0.051,9.53630303,8.744,837.67,0,176.8339568,1005.12,6,10.5,0,4,0,41.17,5.07,98.29,6.52,8.32,12,4.8,42.3,24.2,25.6,70.73,7.34
3256,6037269903,3650,Los Angeles,7.7,88.1,4.2,29.3,32.1,10.4,0.2,24,4.1,90034,Los Angeles,28.93,No,0.046,12.05,33.28,673.91,0,1715.056661,1100.63,0,1.5,0.1,0,2.5,49.24,6.07,39.08,4.19,9.19,4.8,7.4,29.9,7.8,27.9,46,4.77
7467,6087122203,3622,Santa Cruz,10.7,70.1,19.2,9.5,83.7,0.6,0.4,3.3,2.5,95003,Aptos,3.46,No,0.035,7.44040487,4.292,444.59,205.45,28.60645193,271.03,0,0,0,2,0,20.13,2.48,19.87,4.37,3.46,2.5,1.6,9.6,3.8,13.7,13.47,1.4
6259,6037920322,2895,Los Angeles,11,70.8,18.2,24.4,65,2.1,0.1,6.3,2.1,91355,Valencia,12.15,No,0.065,10.37,12.349,502.9,0,36.71806445,524.09,12,0,0,0,0,32.22,3.97,17.75,9.59,6.1,3.4,4,6.9,5.7,10.4,29.51,3.06
6164,6089011600,3877,Shasta,10.7,73,16.3,8.4,79.2,0.5,3.8,4.4,3.7,96003,Redding,12.62,No,0.042,5.76368635,2.284,203.14,0,14.08371237,111.29,14.75,5.6,0.075,9,4,26.04,3.21,46.56,3.8,7.95,5.6,0.9,48.3,7.9,15.4,37.93,3.93
3073,6111004506,7858,Ventura,22.2,73.8,4,88.6,4.1,1.1,0.2,5.2,0.9,93033,Oxnard,30.35,No,0.044,9.53630303,31.53,648.62,0,19794.50328,239.08,3.8,11,0.145,1,0.3,44.08,5.43,31.91,3.66,6.06,65.6,45.6,73.7,7.2,33.6,53.9,5.59
450,6037228600,5049,Los Angeles,19.6,76.5,3.9,86.9,1.3,10.8,0,0.3,0.8,90011,Los Angeles,56.29,Yes,0.046,12.89,39.701,664.07,0,4771.144203,968.03,8.5,0,0.125,0,0.5,52.51,6.47,63.52,7.03,9.63,65.7,26,84.1,10.7,38.1,83.92,8.7
2855,6037432102,5633,Los Angeles,10.4,75,14.6,20.1,22,0.4,0.1,55.5,2,91780,Temple City,31.99,No,0.05,11.21,20.62,890.22,1.25,5304.419907,658.75,31.2,38.7,0.225,0,4,64.31,7.92,25.41,4.46,6.76,13.1,15.6,26.2,7.1,17.9,38.94,4.04
2550,6077004302,5718,San Joaquin,13.9,65.7,20.4,31.3,60,0.7,0.4,5.4,2.2,95240,Lodi,34.18,No,0.048,11.62,15.79,612.58,0.1,177.380943,505.55,17.7,74.5,0.15,0,0,46.47,5.72,48.82,5.56,9.34,10.1,5.5,48.7,13,14.8,57.59,5.97
5497,6073020022,7404,San Diego,15,76.5,8.5,32,55.5,1.8,0.3,7.3,3,92069,San Marcos,16.15,No,0.046,10.37,13.452,196.5,21.82,49.52624453,489.56,10,0,0.01,4,0,34.17,4.21,24.17,5.01,6.1,13.9,10.1,35.5,5.4,15.6,36.99,3.84
7335,6085511907,3988,Santa Clara,13.4,70.8,15.8,8.3,52.9,0.6,0.1,34.4,3.7,95120,San Jose,5.08,No,0.038,10.37,11.763,479.23,0,55.64115603,417.36,4.5,6,0.01,1,0,26.14,3.22,18.82,2.31,6.08,4,7,5.8,1.6,13.8,15.22,1.58
2954,6059087801,5337,Orange,15.2,73.5,11.3,44.3,30.3,3.1,0.1,19.5,2.7,90680,Stanton,31.27,No,0.044,11.21,12.648,283.26,0,9631.062325,678.08,3.75,4,0.255,0,10.7,44.62,5.5,43.56,4.57,7.08,24.5,12.9,42.1,10.4,25.6,54.85,5.69
